timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,magX,magY,magZ
2025-07-01T12:00:00.100000,3.552536815840238,3.552536815840238,3.552536815840238,-3.1272927021838974,-3.1272927021838974,0,0,0,0
2025-07-01T12:00:00.200000,2.348305879932541,2.348305879932541,2.348305879932541,-2.0068074326314504,-2.0068074326314504,0,0,0,0
2025-07-01T12:00:00.300000,5.0619874088959955,5.0619874088959955,5.0619874088959955,4.470743591507388,4.470743591507388,0,0,0,0
2025-07-01T12:00:00.400000,3.988919244568203,3.988919244568203,3.988919244568203,-0.5446336805010489,-0.5446336805010489,0,0,0,0
2025-07-01T12:00:00.500000,4.028200673001206,4.028200673001206,4.028200673001206,0.5764904066193374,0.5764904066193374,0,0,0,0
2025-07-01T12:00:00.600000,6.774591114717384,6.774591114717384,6.774591114717384,5.189579754991937,5.189579754991937,0,0,0,0
2025-07-01T12:00:00.700000,5.843895510148506,5.843895510148506,5.843895510148506,2.829158031026745,2.829158031026745,0,0,0,0
2025-07-01T12:00:00.800000,7.2895415374309644,7.2895415374309644,7.2895415374309644,6.216290078903261,6.216290078903261,0,0,0,0
2025-07-01T12:00:00.900000,5.404912262751168,5.404912262751168,5.404912262751168,5.175634614847047,5.175634614847047,0,0,0,0
2025-07-01T12:00:01,5.421326627613045,5.421326627613045,5.421326627613045,4.499592751288395,4.499592751288395,0,0,0,0
2025-07-01T12:00:01.100000,5.489261320468767,5.489261320468767,5.489261320468767,3.8649208446931937,3.8649208446931937,0,0,0,0
2025-07-01T12:00:01.200000,5.446992909477562,5.446992909477562,5.446992909477562,1.8909374611059924,1.8909374611059924,0,0,0,0
2025-07-01T12:00:01.300000,7.737930658690789,7.737930658690789,7.737930658690789,7.659075324624044,7.659075324624044,0,0,0,0
2025-07-01T12:00:01.400000,7.195595920721302,7.195595920721302,7.195595920721302,7.139322021291318,7.139322021291318,0,0,0,0
2025-07-01T12:00:01.500000,7.42788829205795,7.42788829205795,7.42788829205795,7.638635123969684,7.638635123969684,0,0,0,0
2025-07-01T12:00:01.600000,7.992648398343294,7.992648398343294,7.992648398343294,3.8224417933069876,3.8224417933069876,0,0,0,0
2025-07-01T12:00:01.700000,7.6202233434187505,7.6202233434187505,7.6202233434187505,3.735166158869349,3.735166158869349,0,0,0,0
2025-07-01T12:00:01.800000,5.329563846853831,5.329563846853831,5.329563846853831,4.193141149800511,4.193141149800511,0,0,0,0
2025-07-01T12:00:01.900000,4.974024970820737,4.974024970820737,4.974024970820737,4.140414564597054,4.140414564597054,0,0,0,0
2025-07-01T12:00:02,6.41801177625807,6.41801177625807,6.41801177625807,2.8340254051447555,2.8340254051447555,0,0,0,0
2025-07-01T12:00:02.100000,5.422022203702242,5.422022203702242,5.422022203702242,5.55736631629022,5.55736631629022,0,0,0,0
2025-07-01T12:00:02.200000,5.387975799894779,5.387975799894779,5.387975799894779,2.2286598639392423,2.2286598639392423,0,0,0,0
2025-07-01T12:00:02.300000,3.014459799338875,3.014459799338875,3.014459799338875,0.9518897131940157,0.9518897131940157,0,0,0,0
2025-07-01T12:00:02.400000,4.155279609045933,4.155279609045933,4.155279609045933,-0.5701328900959147,-0.5701328900959147,0,0,0,0
2025-07-01T12:00:02.500000,4.779997308434787,4.779997308434787,4.779997308434787,-1.8887628300756425,-1.8887628300756425,0,0,0,0
2025-07-01T12:00:02.600000,2.9306530883123045,2.9306530883123045,2.9306530883123045,-0.4739583905619417,-0.4739583905619417,0,0,0,0
2025-07-01T12:00:02.700000,1.5833211890937298,1.5833211890937298,1.5833211890937298,-3.585520908912232,-3.585520908912232,0,0,0,0
2025-07-01T12:00:02.800000,1.5548327934182484,1.5548327934182484,1.5548327934182484,1.6917126600816594,1.6917126600816594,0,0,0,0
2025-07-01T12:00:02.900000,1.19728414315074,1.19728414315074,1.19728414315074,-4.899969399859656,-4.899969399859656,0,0,0,0
2025-07-01T12:00:03,3.35225970710333,3.35225970710333,3.35225970710333,0.5100426782766453,0.5100426782766453,0,0,0,0
2025-07-01T12:00:03.100000,2.1443746036248035,2.1443746036248035,2.1443746036248035,-5.033156119594527,-5.033156119594527,0,0,0,0
2025-07-01T12:00:03.200000,0.8829981049969237,0.8829981049969237,0.8829981049969237,-3.4386188702713425,-3.4386188702713425,0,0,0,0
2025-07-01T12:00:03.300000,1.5163950844973737,1.5163950844973737,1.5163950844973737,-6.608568002199653,-6.608568002199653,0,0,0,0
2025-07-01T12:00:03.400000,-1.070218502375181,-1.070218502375181,-1.070218502375181,-6.886259737076904,-6.886259737076904,0,0,0,0
2025-07-01T12:00:03.500000,1.0514651187930346,1.0514651187930346,1.0514651187930346,-2.8322717017331933,-2.8322717017331933,0,0,0,0
2025-07-01T12:00:03.600000,1.1044350084909036,1.1044350084909036,1.1044350084909036,-1.9655170860051971,-1.9655170860051971,0,0,0,0
2025-07-01T12:00:03.700000,-1.0160655806160952,-1.0160655806160952,-1.0160655806160952,-5.243496453126957,-5.243496453126957,0,0,0,0
2025-07-01T12:00:03.800000,-1.6620807418199253,-1.6620807418199253,-1.6620807418199253,-7.0539024132168935,-7.0539024132168935,0,0,0,0
2025-07-01T12:00:03.900000,-1.2545689469772385,-1.2545689469772385,-1.2545689469772385,-3.125903904257909,-3.125903904257909,0,0,0,0
2025-07-01T12:00:04,0.6066542754832962,0.6066542754832962,0.6066542754832962,-5.788154450963806,-5.788154450963806,0,0,0,0
2025-07-01T12:00:04.100000,-1.2390835624998184,-1.2390835624998184,-1.2390835624998184,-2.5057541122253837,-2.5057541122253837,0,0,0,0
2025-07-01T12:00:04.200000,0.0024121489250905626,0.0024121489250905626,0.0024121489250905626,-1.9701660716675977,-1.9701660716675977,0,0,0,0
2025-07-01T12:00:04.300000,-0.5739461409458863,-0.5739461409458863,-0.5739461409458863,-5.150217529245672,-5.150217529245672,0,0,0,0
2025-07-01T12:00:04.400000,1.342352332346633,1.342352332346633,1.342352332346633,-1.286154227902178,-1.286154227902178,0,0,0,0
